PoiID	NEAR_X	NEAR_Y
717	584509.3253	1108680.342
718	584559.7123	1108741.829
719	584779.2287	1109011.08
720	584954.7675	1109001.245
721	584964.1552	1108983.68
722	584911.5336	1109092.466
723	584910.3817	1109094.278
724	584924.3792	1109068.422
725	585123.6864	1108587.739
726	584400.72	1108511.547
727	584896.0803	1109088.419
728	584579.3057	1108402.919
729	584677.0022	1108344.205
730	584754.0007	1108298.321
731	584742.4841	1108305.184
732	584498.9148	1108451.753
733	584585.0039	1108399.457
734	584538.2951	1108427.831
735	584471.2567	1108453.233
736	584571.1364	1108394.306
737	586337.9084	1110885.518
738	585357.3042	1108703.174
739	585343.546	1108691.842
740	585043.3427	1108822.29
741	585581.5111	1109089.04
742	585537.2358	1108860.654
743	585520.4625	1108845.461
744	584976.5819	1108959.239
745	584974.7042	1108962.932
746	585441.8453	1109309.171
747	584942.6836	1109279.16
748	585063.2041	1108765.887
749	585117.5829	1108604.847
750	584650.5488	1108857.889
751	585133.6139	1108558.319
752	585274.8986	1108622.089
753	586256.8094	1109093.702
754	586137.0258	1109385.925
755	586032.3235	1109310.541
756	585869.379	1109166.596
757	585571.8264	1108891.989
758	585504.344	1108830.862
759	585455.6417	1108787.261
760	586315.1876	1109080.819
761	585986.8038	1109145.525
762	586099.2666	1109122.018
763	586268.6755	1109075.137
764	585900.1551	1108990.129
765	585988.5388	1109251.215
766	585481.4311	1108782.98
767	585288.4725	1108615.591
768	586292.1899	1109516.424
769	586112.0569	1109381.529
770	586115.424	1109118.798
771	586297.4047	1109084.954
772	586303.1084	1109083.628
773	586288.8129	1109086.815
774	584934.9175	1109299.845
775	584956.5579	1109316.513
776	584974.8969	1109410.061
777	585044.2087	1109550.444
778	585020.1008	1109482.22
779	585041.9465	1109596.525
780	585035.3553	1109578.195
781	585025.1827	1109549.905
782	585497.8071	1109178.383
783	585422.8735	1109329.988
784	585524.6989	1109148.887
785	585510.1101	1109164.889
786	585141.741	1109636.547
787	584979.6158	1109423.185
788	585286.4335	1110235.236
789	585267.9862	1110186.682
790	585434.8469	1109316.85
791	585357.4376	1109401.788
792	585246.0127	1109523.182
793	585354.2043	1109405.336
794	585278.68	1109487.412
795	585314.0245	1109449.234
796	585412.9399	1109340.888
797	585422.8883	1110476.076
798	585321.9308	1110368.311
799	585315.0925	1110347.525
800	585025.1425	1109549.793
801	585010.917	1109510.232
802	585299.9841	1110301.6
803	585150.0273	1109894.432
804	585288.5804	1110266.936
805	585524.6903	1109250.362
806	584913.3494	1109089.61
807	584408.6177	1108561.346
808	584737.5191	1108293.555
809	584319.3755	1107767.197
810	584495.286	1108663.5
811	585083.1099	1108442.694
812	584183.4272	1108295.09
813	584514.9948	1109689.098
814	584607.5316	1108832.11
815	584570.1966	1108754.799
816	584863.5573	1109162.35
817	584824.7322	1109080.693
818	584824.8336	1109226.324
819	584805.2392	1109258.694
820	584761.9795	1109302.062
821	584771.5563	1109286.592
822	584743.9785	1109331.14
823	584736.424	1109343.343
824	584740.2273	1109362.785
825	584704.5497	1109394.832
826	584296.9624	1108462.236
827	584290.7418	1108454.845
828	584675.4956	1108888.726
829	584578.1282	1108764.975
830	584342.0636	1108515.822
831	584804.0491	1109040.304
832	584352.4885	1108495.523
833	584539.8061	1108717.463
834	584704.6134	1108923.225
835	584744.7527	1108970.486
836	584631.4458	1109512.217
837	584632.8383	1109536.256
838	584672.8032	1109471.872
839	584617.6362	1109560.747
840	584597.2397	1109567.012
841	584192.3718	1109960.18
842	584106.801	1110056.315
843	584066.693	1110077.814
844	584042.467	1110130.302
845	584029.3984	1110120.259
846	584017.7864	1110133.474
847	584129.0112	1108230.659
848	584213.4497	1108330.64
