PoiID	NEAR_X	NEAR_Y
174	706499.5052	1213183.72
175	706563.9209	1213234.602
176	706701.8482	1213332.274
177	707512.6233	1214022.266
178	708309.7628	1212724.06
179	708310.3557	1212481.873
180	707891.6551	1213047.206
181	707680.2751	1213084.108
182	707682.4952	1213083.26
183	707398.1958	1213191.636
184	708309.4258	1212427.54
185	708305.0785	1212279.725
186	709470.6134	1212935.991
187	709375.6644	1212951.221
188	709006.2654	1213008.092
189	708753.7207	1213049.321
190	708758.7546	1213048.519
191	703509.7986	1211784.653
192	703491.2731	1211791.037
193	702719.6894	1211124.241
194	702708.5473	1211145.438
195	702659.5527	1211211.83
196	702488.8567	1211445.987
197	702429.4195	1211530.4
198	702111.1534	1211733.255
199	702111.0202	1211733.325
200	701431.7464	1211870.075
201	701447.4147	1211866.885
202	701858.8028	1211825.354
203	703310.1003	1211864.617
204	703476.8263	1211807.325
205	703224.6038	1211895.409
206	703190.0268	1211907.551
207	703208.1485	1210291.438
208	703206.2021	1210292.968
209	703166.4814	1210327.612
210	703166.4814	1210327.612
211	703218.7497	1210285.096
212	703653.4346	1210028.953
213	704166.9521	1209190.453
214	704167.6575	1209223.799
215	704171.0242	1209435.979
216	703625.7573	1210040.774
217	703595.807	1210059.54
218	703595.807	1210059.54
219	704106.662	1204933.655
220	703833.0023	1204927.457
221	703558.3277	1205051.338
222	703941.1328	1204923.281
223	704220.5287	1211470.89
224	703623.9807	1211756.652
225	703550.4176	1211782.149
226	703515.8925	1211793.994
227	703560.9861	1211778.486
228	703563.7246	1211777.536
229	702740.9228	1212334.203
230	702436.2617	1212890.573
231	702658.5805	1212947.284
232	706103.0301	1212257.682
233	705534.8868	1212351.599
234	705499.8579	1212315.289
235	705553.479	1212370.533
236	704942.4318	1211718.585
237	704192.0022	1209768.438
238	704942.3572	1211718.505
239	704933.1576	1211708.622
240	704139.4899	1211560.865
241	704926.0966	1211701.037
242	704913.186	1211687.169
243	705794.2507	1207766.845
244	704498.5744	1209615.431
245	704433.1207	1209692.343
246	702807.0712	1205486.958
247	702856.6097	1205456.389
248	698782.5736	1187260.395
249	702918.4833	1205418.208
250	702908.673	1205424.261
251	702851.3653	1205459.625
252	703181.8593	1205255.028
253	703135.563	1205284.251
254	703119.5469	1205294.134
255	703117.1443	1205295.617
256	762106.8723	1207406.973
257	762510.9319	1208623.812
258	757159.7827	1190736.47
259	756931.8967	1190832.759
260	756760.3714	1190735.846
261	757003.5383	1191149.489
262	756810.1504	1190736.115
263	710669.071	1179442.586
264	710730.4539	1179433.033
265	710730.4539	1179433.033
266	710730.4539	1179433.033
267	710730.4539	1179433.033
268	710730.4539	1179433.033
269	710428.9071	1179465.527
270	710750.483	1179416.607
271	710730.4539	1179433.033
272	714177.3454	1181181.624
273	699201.9615	1210769.596
274	699438.9101	1210671.813
275	699205.8343	1210757.01
276	699192.7123	1210801.486
277	733897.7762	1211457.028
278	705287.3032	1213554.065
279	732972.9945	1210451.473
280	733205.6468	1210451.163
281	733899.3231	1210270.028
282	733901.5411	1210068.89
283	736185.9346	1210458.451
284	735641.6466	1210446.933
285	733905.9222	1211569.971
286	733435.6068	1210440.454
287	733203.5432	1210451.153
288	733053.0832	1210450.857
289	734279.7886	1210459.338
290	734279.7886	1210459.338
291	745105.0474	1208986.925
292	745105.0474	1208986.925
293	745019.3844	1208869.914
294	745099.1953	1208981.249
295	745081.6479	1209011.66
296	744707.1772	1209101.28
297	744707.1233	1209102.754
298	744707.1218	1209102.795
299	745146.8657	1209117.489
300	745228.3685	1209450.848
301	745175.205	1209172.667
302	745173.9168	1209170.316
303	745221.5423	1209261.381
304	745249.5281	1209392.547
305	746117.3804	1209766.558
306	746052.0211	1209834.218
307	745858.1784	1209999.421
308	745688.4976	1210108.925
309	745488.2951	1210198.634
310	745300.2744	1210262.823
311	745107.6915	1208994.602
312	745165.9641	1209155.024
313	744907.8986	1208644.492
314	744933.3783	1208701.944
315	745007.8687	1208846.335
316	744360.9302	1207553.771
317	744308.0158	1207138.497
318	744458.7296	1207774.385
319	744466.1436	1207762.909
320	744326.9515	1207461.464
321	744701.3587	1208408.553
322	744780.3588	1208389.141
323	744997.9733	1209799.769
324	744881.0345	1209945.776
325	745814.7936	1210033.351
326	745958.6329	1209917.714
327	746000.4165	1209881.011
328	746103.7757	1209782.271
329	746124.2896	1209758.764
330	746205.3303	1209674.551
331	746352.2444	1209429.103
332	746168.9183	1209709.872
333	746451.9457	1209257.369
334	743578.8893	1205305.471
335	743526.9862	1205607.018
336	743934.8355	1206341.297
337	744248.4803	1197941.858
338	709675.0114	1212903.298
339	713945.0062	1183022.979
340	713978.5898	1183298.617
341	736955.7288	1223737.689
342	741889.4722	1210430.85
343	737645.1644	1218249.839
344	735047.1129	1214736.446
345	737768.6214	1219045.417
346	712033.958	1197393.631
347	711812.0926	1197849.436
348	711801.5337	1197870.768
349	735987.7802	1216522.497
350	702575.1302	1205649.594
351	702402.0814	1205757.482
352	702485.4187	1206614.414
353	703208.1485	1210291.438
354	744059.7159	1197412.207
355	742536.5255	1196197.521
356	742421.5117	1196224.817
357	742157.4119	1196345.747
358	742229.9095	1196330.322
359	742560.4899	1196252.703
360	743569.1336	1196072.129
361	742669.0479	1196168.538
362	742994.0529	1196145.471
363	742919.7832	1196165.124
364	743258.6871	1192008.804
365	744382.7673	1198315.176
366	743812.0625	1196725.035
367	743458.9773	1195614.108
368	743465.7864	1195525.012
369	743460.4415	1195596.899
370	743460.352	1195597.95
371	742952.9547	1196096.55
372	742960.5538	1193026.035
373	742918.562	1193317.688
374	742932.1076	1193234.607
375	744537.0774	1199142.042
376	744537.2624	1199140.865
377	744536.8993	1198821.729
378	744523.6944	1199226.567
379	744356.7443	1200475.529
380	744442.7636	1199848.272
381	744547.9145	1199006.093
